text;emotion
 Maine poised to become the first state in the  nation to pass a  referendum overturning a  gay  marriage  ban  news;fear
Madrid invoca  Constitució.  Catalunya no demana quin article i s'estalvia debat. Ho accepta i alhora no exigeix  referèndum 152.2.  BonaNit;anger
iacnadal56 L'art.10.2  Constitució reconeix el dret d'autodeterminació, concretat en el  referèndum vinculant 152.2 en relació amb art.23.1;anger
iacbmny Si un  Estatut que faci  Catalunya Estat guanya el  referèndum vinculant 152.2  Constitució, ningú hi pot objectar res;anger
324cat No se n'hauria parlat tampoc si  Catalunya exigís immediat  referèndum 152.2  Constitució perquè l'  Estatut és clarament minoritari?;anger
"MarcPColeman fmacconghail perhaps the lack of debate"" is because there is genuine broad support, for once, for a  referendum?""";fear
 Bulgarian president thinking of electronic voting for upcoming  referendum on  nuclear power plant  Belene - cp;anger
maticatradio Què hi puc fer si  referèndum 79 no blindava, p.ex,  concert com el basc? Consensuat  Parlament, guanya  plebiscit!;anger
 Labour 'would back EU  referendum'  VigilJournal …;fear
If  Indonesia feels that the majority of the people in  Papua want to be part of it, why not hold a  referendum |  scared;anger
 referendum PeoplesPledgeEU who can organise a mass march in support of a referendum?;fear
…  douglaalexander is a dangerous man.''Never mind the facts I willdecide''  referendum;anger
Should we have a  referendum on the UK in/out of the  EU?  bbcdp mood box asks  Lab12 delegates to vote on a vote;fear
French back EU budget discipline treaty: poll  class  discipline  european  french  ratification  referendum  union;anger
Hier nous étions entre 80 000 et 100 000 pour dire NON à l'austérité !  TSCG  referendum  Resistance  ReseauFdGpic.twitter.com/AxfFlZkK;fear
"Noogleman Orwellian nightmare when a valid"" warrant is based on hearsay. Not  British, is it? Bring on the  referendum  EU""";fear
To give up your American citizen Mr  Abushagur,d decision is not up 2  GNC its d  Libyan ppl decision (ie  Referendum is needed) MustafaAG;anger
K us semblaria que el  25n, sen fòssim tots amb un bon puras,per celebrar l'exit.Joanire amb un puras.  referèndum  independència  expanyols;anger
Il  18ottobre inizia la raccolta delle  firme per il  referendum su  art18 Lavoro bene comune.  iofirmo  fb W  Statuto …;fear
 asyl  referendum um n zu eskalieren? was ist der plan?1 x-ter versuch die  SVP zu integrieren,verschweigen,besänftigen,chüderle?  NoGo;anger
DaniSarda65 marcbelzunces paucomes El preceptiu i vinculant  referèndum 152.2  Constitució no admet condicions. Guanya majoria votsEmesos;anger
Is a  referendum on  Catalonia's  independence something to be feared? Just vote NO. …;fear
14-  Referèndum 152.2 és garantia  constitucio nal d'1status d les dites nacionalitats democràtic: elegit x majoria,mai imposat;anger
 CataloniaIsNotSpain  Catalan people will vote  Referendum  IndependenceCatalonia  RightToDecide  HumanRights  Freedom  Catalonia next state;fear
ARAeconomia diariARA Pq la fa potestativa x Madrid l'Estatut2010' sense  referèndum qu el  Parlament manté optant x  25N consulta sine die;anger
But lisofthenorth polprofsteve any election can be lost.  Events.  Cameron desperate hence opaque promises rec  Referendum.;sadness
 Referendum to be held in May 2013 over the issue of Third  runway at  Heathrow.;fear
 MariagePourTous : pourquoi il n'y aura (sans doute) pas de  référendum tetumag .UGbV2xF0opY.twitter …  LGBT;sadness
nzingaretti grazie per il chiarimento. le consiglio di specificarlo così nel post. buon lavoro. romasimuove  referendum;fear
Jon Cruddas:  Labour will discuss plans to offer a  referendum on  Britain’s membership of the  European  Union at the next  election;fear
 nottedeiricercatori  united  states  of  europe  referendum  vote  yes  university  trento  italy  event 2;fear
David Cameron hints at  EU  referendum after election But does anybody believe him after last time?  UKIP;fear
girauta el_pais Que li preguntin si no troba + barbaritat q  Catalunya porti ja + de 2 anys sense  referèndum després de l'etapa 1979-2010;anger
Oh wait didn't  Cameron issue a 'cast iron guarantee' to hold EU  referendum before dropping the idea - now promising it thru desperation;anger
Fully agree with Number10gov people should decide in  referendum abt staying with  EU. A very hard but good step to improve British Economy;sadness
… conservatives 'maybe' 'after' is just avoiding issue.  EU will be changing next year not in 3  referendum;fear
Time to commit to giving the British people a say on Europe & great to hear Cameron put  referendum back on the agenda;joy
" referendum on a new settlement with EU needed but shd be 3 questions; in, out, renegotiated with commitment to leave if not agreed";fear
Ça y'est c'est WE : Samedi farniente et dimanche Manif à Paris 13h30 Place de la Nation. Et toi ?  TSCG  referendum;sadness
David Cameron hints at  EU  referendum after election.  eurozone  UK;fear
"Si la consulta prioritàriament"" ('sine die') diu q no és  constitucio nal,  Catalunya ha d recuperar de seguida el  referèndum 152.2-23.1CE""";anger
Que la fiscalia actuï d'ofici pq  Catalunya no continuï (+ de 2 anys) amb Estatut sense  referèndum 152.2CE ni suport electoral;anger
 UK Prime Minister David  Cameron hints at a possible  EU  referendum after the next election BBCNews;fear
Heu vist la chapa propagandista del obama,amb un català,no ens estara picant l'ullet,com dient PIREU RAPID  referèndum  independènciaja  25n;anger
Portem 3 segles aguantant com ens roben i priven de la  llibertat del nostre país  ProuRepresió Democràcia és deixar fer un país  Referèndum;fear
1/4 of signatures collected by  Bulgaria  Socialists for a  referendum on 2nd nuke plant at  Belene are irregular. Still enough, above 500k;anger
"Should be looking at Obama's job approval ratings state by state; not ballot test.  referendum";fear
Perque tanta por a un  referendum? Si tan clar tenen q sortira un NO, perque es fiquen nerviosos i amenacen?  totsambelpresident;fear
MEP Sajjad Karim: If ppl were given paper that said In/Out & told their future depended on it, wd think seriously about the EU  referendum;anger
maticatradio El TC només pot suspendre consultaPrioritàriament per protegir dret fonamental  referèndum 152.2 que  Parlament no exigeix (!);anger
maticatradio No s'entén q un president utilitzi legalitat per forçar anticipades  25N i alhora prescindeixi legalitat  referèndum vinculant;fear
Mati4Bandes_Rne A Andalusia no ha calgut canviar  Constitució quan l'any 2007 ha decidit l'status polític vigent avui pel  referèndum 152.2;anger
 Parlament: 62'2% a favor, 15'5% en contra, 19'2% no saben. Un curiós pronòstic  Referèndum.  DPG  fb;fear
Nel  Lazio arriva il  referendum propositivo sull'acqua pubblica …  benecomune  news;fear
Gaylussite Want  EU  referendum? U may find it encouraging to attend conference 5th October  London …;fear
Tal i com han anat les votacions, al  referendum el resultat seria: Part 110(81,47%) Abs 25(18,53)| SI 84(76,36) NO 21(19,09) BL-NL 5(4,55);fear
The Spanish government's threats to Catalonia indeed confirm these are not considered Spanish  referendum  independence  catalonia  rights;fear
Mr jeanmarcayrault Il y a des sujets + urgents à traiter en france que le droit de vote des étrangers !  Référendum  DPDA  NKM cc Matignon;fear
"cataloniadirect: Catalan  Parlament approves to hold a  referendum on self determination! Votes: 84 YES 26 ABSTENTION 21 NO"" Arnaud33""";anger
"maihaviaditque  dpg  parlament Trista realitat. L'avís d recórrer TC x consultaprioritàriament"" no fóra procedent contra  referèndum 152.2""";anger
mateo_joan  dpg  Referèndum 152.2 no és opció sinó obligació q convoca el  rei x imperatiu  constitucio nal. Avui el  parlament l'ha evitat;anger
 Ayrault ne veut pas d'un  référendum pour le vote des étrangers non communautaires. Par peur du résultat...  DPDA;fear
" dpg  parlament esquerra_erc Junqueras L'únicmandatDemocràtic""contra el qual Madrid no podia fer res és el  referèndum 152.2""";anger
florejachs junqueras L'acord  dpg  parlament permet a la vicepresidenta SSS invocar TC. No podria contra  referèndum 152.2;anger
A  Monago: van 4 en barca i només rema un.Cansat exigeix companys q remin. El q mana diu: votem tots: 3 a 1 i a continuar remant  referendum;fear
Felicitar a l' ernestmaragall per respectar els seus principis. Hi queden pocs de polítics així, per desgràcia. Sí al  referendum;sadness
Segons com han anat les votacions al  referendum el resultat seria: Part 110(81,47%) Abs 25(18,53) SI 84(76,36) NO 21(19,09) BL-NL 5(4,55);fear
 Spain Says It Will  Stop Catalan  Referendum On Independence.  Catalonia  eurozone;anger
"maihaviaditque  dpg Doncs el  Parlament, en lloc d  referèndum o nouEstat o  Estatut, ha optat x  25N i consulta2013-2016 prioritàriament""""";joy
Catalonia Next State in Europe …  referèndum  independència;fear
maihaviaditque  dpg  parlament Com diu art152.2,  referèndum statusNacionalitat sempre s'ha fet amb censosNacionals reconeguts  Constitució;anger
Catalan  Parlament approves to hold a  referendum on self determination! Votes: 84 YES 26 ABSTENTION 21 NO;anger
maihaviaditque Vicepresidenta no és  Constitució i no pot impedir el  referèndum 152.2, que el  dpg  Parlament ha fet com si no existís(...;anger
. parlament_cat aprova fer  referèndum  autodeterminació prioritàriament en els pròxims 4 anys amb 84 vots a favor  dpgpic.twitter.com/G122o9M9;fear
84 a 21, 4 a 1, 8 a 2, 12 a 3, 40 a 10, 20 a 5.Tots aquests resultats són una pallissa, oi?  referèndum;fear
Catalan  Parlament approves to hold a  referendum on self determination!;anger
324cat Si  Parlament hagués volgut, del  dpg sortia resolució impedint la frase. InstrumentsJurídics contra  referèndum 152.2  Constitució?;anger
Proactive news summary including Trapoil,  Bahamas  Petroleum  bpc  drilling  referendum;fear
 dpg No és el meu  Parlament el que accepta 4 anys més amb  Estatut sense  referèndum i un suport estimat d'un 15%.  11s2012;fear
maihaviaditque  dpg Si jo sóc  Parlament o govern responc a NO  pacteFiscal exigint  referèndum vinculant 152.2, obligació x  Constitució;anger
socialistes_cat jterrades  dpg És l'ocasió per la resta de grups  Parlament d'exigir  referèndum vinculant 152.2 que Madrid no pot impedir;anger
Estarem 2 anys + fent l'enze amb un  referèndum? L'única via que ens deixen és la  DeclaracióUnilatrtalIndependència  Parlament  DPG;anger
maihaviaditque  dpg  parlament QuèPreferim:  referèndum vinculant 152.2 (imminent: status no pot estar sense) o  25N? Legalitat ésLaMateixa;anger
xavimitji jordimolinera pepguillen  dpg Ni fet expressament. Exigir  referèndum 152.2  Constitució ésAutodeterminació segura i inatacable;anger
maticatradio  Concert és bloc  constitucio nalitat pq el 1979 es va estendre a Biscaia i Guipúscoa x  referèndum 152.2 restringit a Euskadi;anger
RT VilaWeb: Vuitanta-sis diputats pel  referèndum  parlament  DPG;anger
maticatradio Les eleccions les va guanyar  PP majoria absoluta. La uniestatalitat de la  Corona depèn dels  referèndum 152.2 nacionalitats;anger
 oscargiannino su  Radio  degradopolitica Tutto giusto.  referendum ok!Ma si sono svegliati tutti adesso?E l'opposizione dove era?;anger
Bonne nouvelle, dimanche il fait beau, une belle manif se prépare tous à Nation à 13h30 pour dire non au  TSCG  référendum  30s;fear
"¿Cómo es posible que en una democracia"" convocar un  referendum sea un DELITO? Por favor...""";fear
ARApolitica  dpg Què pot dur el  Parlament a decidir consulta 'sine die' q no serà  referèndum vinculant  Constitució amb el cens  11s2012?;anger
Catinformacio  dpg El  Parlament q reobre 1980 x vinculant  referèndum 1979 152.2  Constitució avui menysprea aquesta via tot i l'  11s2012;anger
 Mas impulsará el  referéndum aunque el  Gobierno no lo autorice - Alguien tiene que intervenir ya -;anger
hddoger OpenEurope most  British are waiting for the (denied) opportunity to vote on this issue  referendum;fear
324cat  dpg Estalviable debat sobre legalitat.  Referèndum 152.2  Constitució obliga tots els poders d l'Estat i el  Parlament no l'exigeix;anger
"OriolRV  dgp  parlament El vinculant  referèndum 152.2  Constitució esquiva el xoc de trens"" donant l'última paraula al poble d  Catalunya""";anger
"Ungebremste Asylhysterie. Ermächtigungsgesetz"" für den Bundesrat. Spinnen die jetzt komplett?  Referendum  Now!""";anger
"The nytimes  PresidentMas called an early election that could turn into an unofficial  Independence  referendum"" …  25N""";fear
maxpradera Es que eso es lo que Celia Villalobos no entiende. Que si hay rescate  referéndum ya. Eso es democracia Celia, eso y no lo otro.;anger
Most effective English/Scottish teamwork since World War II. …  SweetNothing  FlorenceWelch  CalvinHarris  Referendum;fear
 référendum vote des étrangers : Je soutiens jf_cope pour un référendum. Les français répondent Non ->  FHollande degage!!;fear
"324cat  dpg Ruptura"" es produeix des del  10J, amb  Catalunya desposseïda del preceptiu  referèndum 152.2  Constitució vinculant 1979-2010""";anger
guerrazuluaqui Però és q el  referèndum 152.2 és obligació  constitucio nal per evitar justament el q passa ara: 1  Estatut minoritari  dpg;anger
AoifeOSullivan6 struggling right now  referendum  idontcare need that leaking pipe to burst so we can get outta here;anger
On peut déjà anticiper qu'un  référendum sur le droit de vote tournerait vite en chasse-à-cour des faits-divers les plus sordides;fear
"Catinformacio ..consisteix en laMateixa  Constitució, q és inequívoca: nacionalitats""decideixen x  referèndum 152.2 en relació 23.1 i 10.2""";anger
"Catinformacio Si  presidentMas vol ampliConsens"" junqueras , ""legalitat"" pere_navarro i  referèndum icveuia , exigim 152.2  Constitució""";anger
 DailyTrivia.1972 – In a  referendum, the people of  Norway reject membership of the European Community  EC  StayingOutHasntHarmedThem;anger
'Passionately pro-EU' Paddy Ashdown tells Lib Dem conference fringe EU  referendum inevitable, & it needs to be in/out …;fear
Sr gov sources emphasised last night that such an outcome was still several yrs away.UK gov has had 10 yrs.  referendum;fear
Raul2481 Antoni_Mallorca maticatradio Això no pot ser veritat. Jo no heSomiat  Catalunya autodeterminant-se x  referèndum 152.2 1979-2010;anger
"Raul2481 Antoni_Mallorca maticatradio Les 4 nacionalitats"" s'autodeterminen per  referèndum 152.2. L'última, Andalusia febrer o març2007""";anger
Raul2481 Antoni_Mallorca maticatradio  Referèndum 152.2 és obligació vinculant x tothom i el convoca el  rei x imperatiu  constitucio nal;anger
Catinformacio pere_navarro maticatradio Els art 10.2, 23.1 i 152.2  Constitució obliguen  Parlament i Corts a  referèndum vinculant 152.2;anger
"Avui 4h d l tarda s'obre el Debat Política General d Govern;esperem k e partits es posicionin i tinguem data x  referèndum x  independència";anger
We need to start a kickstarter project to pay brendon310's NFL fine. He is on FIRE tonight  REFerendum;fear
Pauline Marois looking to hire  ReplacementRefs as vote counters for next  Quebec  referendum;fear
Looks like twitter is issuing a  referendum;sadness
'Passionate pro-EU' Paddy Ashdown tells Lib Dem conference fringe EU  referendum is inevitable, & it needs to be in/out …;fear
"oraclecatradio assemblea Del 1979 (segle XX) fins al 2010 a  Catalunya ha decidit la voluntat del poble"" x  referèndum 152.2  Constitució""";anger
Watching the Nigel_Farage conf speech. Very impressive, but agree the EU  referendum question stitch-up is a worry. …;fear
Polish minister warns the UK - Back the EU or risk isolation … …  referendum  uk  EP Europarl_EN;fear
RT eljaumetria: Reforma  Constitució:ConvocarAnticipades.Res a veure amb satisfer dmanda  11s2012,a qui dónaVeu l'obligat  referèndum 152.2;anger
ramontremosa  Parlament no pot reformar  Constitució. Però electorat  Catalunya modifica el bloc d constitucionalitat per  referèndum 152.2;anger
 SomiatAvui Madrid no pot oposar res al  referèndum 152.2  Constitució, pendent a  Catalunya i q el2007 ha determinat actualStatus Andalusia;anger
Roser_Morraja El mandat democràtic q +obliga Madrid és l'avui pendent  referèndum 152.2  Constitució vinculant  Parlament i Corts 1979-2010;anger
 basquepress  opinion  Scotland  Tories  Labour  Referendum  Independence YesScotland theSNP …;anger
Wecannot afford election posters in this  Referendum. We are broke remember.  Government  Labour  twip;fear
D'acord amb els 2 catedràtics:  referèndum … via 324cat Només hi faig 2observacions en piulades a Elviraduranc  BonaNit;anger
Elviraduranc montserrat_tura L'últim  referèndum 152.2 celebrat a la  Corona és el del vigent  Estatut d'Andalusia 2007. No veig cap ...;anger
No, il problema non è l'  euro, ma le politiche dell'Europa (2 voti) …  referendum  grillo  quorum;anger
Elviraduranc montserrat_tura  Referèndum 152.2  Constitució és l'autodeterminació d'Andalusia, Galícia i Euskadi, i d  Catalunya 1979-2010;anger
GaryLineker please RT  Catalonia next state in  Europe  UN  RightToDecide  HumanRights  Referendum  IndependenceCatalonia ||*||  Freedom;fear
Elviraduranc montserrat_tura No sé si ho entenc. On diu que l'autonomia del  referèndum 152.2 no pot ser Generalitat única administració?;anger
Ya salieron los resultados de 2  iniciativas y 1  referendum en  Basilea. En cuanto tenga los resultado definitivos a nivel  Suiza los paso;anger
DanHannanMEP Could a savvy David Cameron drop some news on 10th Oct regarding the now lost battle for the direction of EU & a  referendum?;sadness
PierreChallenge Magnifique !!! alors au 30 place de la nation pour l'Histoire en marche :)  Referendum  TSCG;sadness
TheCommentator I wonder if Cameron will go nuclear on 10th Oct & call a  referendum? UK has now lost its battle fr the direction of the  EU;sadness
"Catinformacio  Rajoy No hi ha blancs, negres ni grisos"" en la  democràcia i  constitucio nalitat d'exercir  referèndum 152.2 com 1979-2010""";anger
ANC_Berga Que  Catalunya no piqui + l'ham q tanta renda ha donat a l'immobilisme. Aplicar la  Constitució és  referèndum immediat(art152.2);anger
agenciaacn Que algú li expliqui a la presidenta assemblea que la  Constitució diu el que diu (  referèndum art152.2) i no dicta sentències;anger
 referendum on gay marriage rather than politicians telling us what we should do;fear
Glad to see fundamental Q's of whether EU membership is beneficial or not being debated in the open - no doubt triggered by  referendum talk;fear
Il  referendum del 1993 vede il 90,3% dei voti espressi a favore dell'abrogazione del finanziamento pubblico ai partiti.  referendumtradito;fear
 Ukip says no  Tory election deal without  EU  referendum pledge via guardian  Farage;fear
Messieurs fhollande jeanmarcayrault Il y a des sujets plus urgents à traiter en france que : Le droit de vote des étrangers !  Référendum;fear
Right_Always Without the Scots the nightmare of govt by Ed_Miliband can be averted  referendum now on Scottish Independence!;fear
Pourquoi il faut dire NON au traité européen : …  TSCG  TraitéEuropeen  referendum  austérité  PS  EELV  CITOYENS;fear
UCC lecturer calls on public to support  referendum...;fear
maticatradio La reacció de  Catalunya no pot ser d'enuig pq ha estat el mateix  Parlament qui no ha mogut fitxa en 2 anys sense  referèndum;anger
Enric_barna maticatradio Com ho saps?  Referèndum 152.2  Constitució, vinculant1979-2010, continua obligantTotsPodersPúblicsEstat (art9CE);anger
"Just so you know, ppl tend to say yes"" in a voting of yes/no. It's a proven  fact .  EgyptianConstitution  Referendum""";fear
8aldia  RajoyMas8aldia No hem d'optar pel  referèndum x art152.2  Constitució, x etapa1979-2010 i pq perdent  independència noCalEleccions?;anger
Jamais fhollande n'aura le courage d'un  référendum sur le vote des Étrangers. Un désaveu des Français et il devrait dissoudre le Parlement;fear
I like how they put that little  sticker on my old  poster during the  referendum. Rough time  Romania.  pas;anger
I'm gonna write a rap song about this shit!  auspol  referendum  indigenous;anger
Se hai già firmato x i  referendum  RomaSìMuove porta questo weekend qualche amico a firmare! Daje! Mancano solo 2 settimane!  Roma;anger
Of course there's not enuf support for an indigenous  referendum as the last census has shown us their population is down to 2.5%...  auspol;fear
 Referendum Btw, this language  gaeilge issue was first raised by Kathy Sinnott on morning_ireland today. Hear her at …;fear
"maticatradio ...Com demostra  concert basc, via  referèndum 152.2  Parlament i electorat poden acordar"" model fiscal (i polític) q vulguin""";anger
So exactly why do  MEPS have tax free earnings - whilst taking & wasting our taxes ??  referendum only promised by  UKIP;fear
Maybe you should organize a  Referendum rather than a  Bandh. That would be people's voice. THIS is merely cadre's voice.;fear
The  referendum on  Indigenous recognition postponed - arguments that there's a lack of community support?  AusCon | …;fear
5 of the 6  RhodeIsland Senate candidates who supported  SSM were defeated last week -- a mini  marriage  referendum!;fear
 AmAgenda Why do same sex  marriageequality supporters fear taking it to a  referendum let people chose not poli's ? Kieran_Gilbert  auspol;fear
Wealthy  Swiss immigrants may be  Taxed on spending patterns instead of incomes after Sundays  Referendum;fear
Lawyers rejoice,  referendum charter for years of fees re what is practicable, proportionate, due, best, practicable, capable & due again;joy
RT FGoria Italian EU affairs minister says Italy should hold a vote on any plan for a federal EU  referendum;anger
Vote des étrangers : Le  référendum est une nécessité démocratique, un impératif républicain;fear
maticatradio El nostre marc  constitucio nal reconeix els censos electorals d'Andalusia,Galícia, Euskadi i  Catalunya pel  referèndum 152.2;anger
maticatradio salvadorcardus  Referèndum és obligat i únic pas com a  Escòcia. Ningú vol q  plebiscit posterior desautoritzi un  Parlament;fear
New WA Poll Shows Growing Majority Support Marriage Equality  Referendum  Washington  ElwayPoll  USA  followme;fear
Gute News: wenn wir alle nochmals Vollgas geben wird  Referendum gegen  Steuerabkommen zustande kommen. Unterschreiben: …;fear
RTE News update on  children's  referendum...;fear
Children’s  Referendum: New article gives State stronger intervention powers  chref12  crref;fear
Los  sindicatos  exigen 1  referéndum sobre los  recortes pero no sobre sus  subvenciones ¿CREES K L  BELLOTA S GRATIS?;anger
JuliaGillard Malcom_Turnbull TonyAbbotMHR its time this country had a  Referendum on  GayMarriage.  LGBT  LGBTrights =  HumanRights;fear
Hai dato la disponibilità come volontario x i nostri tavoli di raccolta firme? Weekend di  Referendum Days a  Roma!;joy
Droit de vote des étrangers: . JF_Cope réclame un  référendum …;fear
Gay Marriage is not a political question its a referendum question, let the people decide coreyblacksell latikambourke  auspol  referendum;anger
 Bersani invece di dire che  Vendola sbaglia sul  referendum biascica delle sciocchezze senza senso. Non ti voterò! W  Renzi  ottoemezzo;fear
Ni el  rei ha dit res contra  CAT ni ho pot haver dit. Diferent és que els q ens tenen ja 2 anys sense  referèndum ens hi vulguin enfrontats;anger
gmcmahon cause a lot people would be too hungover to vote on sunday.  referendum;fear
Droit de vote des étrangers : . JF_Cope réclame un  référendum;fear
Droit de vote des étrangers : . JF_Cope réclame un  référendum;fear
victorfrancos Ni el TC podia tocar l'  Estatut ni, un cop tocat, pot ser vigent sense superar preceptiu  referèndum 152.2. D'aquí l'  11s2012;anger
La carta del Borbó demostra el terror de l'establishment madrileny amb l'idea de perdre la vaca lletera catalana  referèndum;fear
Réunion Citoyenne 20/09 19h salle grand salon  SainteSavine  Aube non au  TSCG traité  austérité  réferendum  ReseauFdGpic.twitter.com/58e5j5wN;fear
Children's Rights  Referendum in Ireland to take place on Saturday, 10th November. Good that it's finally in the pipeline.;sadness
Droit de vote des étrangers: jf_cope réclame un  référendum  teamCopé””;fear
my Sun mentioned the  referendum tomorrow...asked what it was abt...gv him my opinion & encouraged him 2 read on his own  proudmama  GoVote;anger
"Shoots, Pauline took down the Canadian flag; too early for her to shoot self in the foot.  Referendum So where is Mulcair?  cdnpoli  LPC  LPQ";anger
"C un engagement très claire de  FH alors pq un  referendum alors qu'on l'a élu"" CarolineFourest TRUE FACT. On oublie la representation...""";sadness
"christineboutin veut un  référendum car elle est sûre que le lobbying conservateur fera gagner le non"".  motscroises""";fear
RamonCarner T'ho dic jo. Perquè si juguem en el terreny de joc  constitucio nal toca  referèndum de seguida qu es pugui (arts 152.2 i 23.1);anger
 AssembleaER, domani seduta consiliare su fusione 5 comuni  ValSamoggia e  referendum fra i cittadini …;fear
Column: Olivia O’Leary: Here’s the main reason why the  children’s  rights  referendum matters;fear
Gli otto  referendum di  Roma | Il Post … via ilpost;fear
Qualificar com  unionista a qui no sigui independentista, encara que recolzi  referèndum, és un greu error. Resta força i esborra tot matís;fear
danielortizguer Albert_Rivera jordi_canyas sonietasimon  IndependenceCatalonia  Referendum  RightToDecide  Catalonia next state  UN  EU;fear
Il  referendum promosso dai Radicali nel 93 vede il 90,3% dei voti espressi a favore dell'abrogazione del finanziamento pubblico ai partiti!;fear
La austeridad asfixia  Portugal El camino que sigue  España si no lo impedimos  Referéndum ¡Ya! … vía el_pais;anger
HazelKLarkin Lol..The thing is, he thinks he comes off as so very reasonable but it doesn't take long for the mask to slip..  referendum;anger
 15s Una marea contra los recortes.  Referéndum contra los recortes del PP al 99%  nocallamos  HuelgaGeneral .UFT__c_g2sI.twitter …;sadness
“@Linaindepe: Segons  elgrandebate el 50'9% votaria SI, 18,6% NO, En blanc 9'5% No votaria 10% independència ja referendum ja!”  referendum;fear
directe elperiodico_cat Empat tècnic és impossible amb51% a favor.  Constitucio nalitat  Corona i  UE no fa el vot obligatori.  Referèndum;fear
"carlotamafo: El 50.9% votaria SÍ, el 18.6% votaria NO.  Referèndum  elGranDebate"" Despues llegan las elecciones.""";fear
El 50.9% votaria SÍ, el 18.6% votaria NO.  Referèndum  elGranDebate;fear
 elGlandeBate dejadnos hacer un  referendum y sabréis si queremos seguir o no annexados a Espanña! Democracia, por favor!;fear
 Spanish  unions demand  austerity  referendum  news  world  worldnews  europe  euro  econ  eurozone;fear
Fran6Qnet tonialba No ho veig així. 1)  referèndum 2) Eleccions lliures 3) Constitució del primer govern de l'Estat català.;anger
afn691 Rotundament no-veritat. Ni lesCorts x unanimitat poden evitar el  constitucio nalment obligatori  referèndum 152.2 vinculant 30 anys;anger
DiariGran  Referèndum d seguida aplicant 152.2  Constitució tal com s'ha fet 1979-2010. L'  11s2012 deixa l'  Estatut en insostenible minoria;anger
"socialistes_cat xaviersabate Els últims CEO donant proporció 2 a 1 a favor  independència desmenteixen majoria social"" q dieu  Referèndum""";anger
"VixxyLix We need a  referendum. Should  Muslims be deported?"" Let the people decide.  DeportTheMuslims""";anger
How reassuring to see AlexSalmond booed by a Scottish crowd waving Union Jacks. Bring on your  referendum if you dare.  bettertogether;joy
 mas parla de democracia quan li conve, per fer referendum  independència n'hi ha, per fer  referèndum per les  retallades no... Pq sera?;sadness
dicknieuwenhuis RalfGrahn Laffe houding, die aangeeft dat mening Europees volk over  euro irrelevant is:  EC is ook bang voor  referendum;anger
 EstàPassant Qui ho hauria dit. Ara que l'independentisme passa del 51% i no pot perdre, potser falten demòcrates perquè hi hagi  referèndum;anger
Check (not on your smartphone) later for video from the breakfast meeting.  referendum  Election2012 rrstar;joy
324cat GovCentral calla pq ningú l'obliga a pronunciar-se. Què costa q  Parlament li exigeixi compliment art152.2  Constitució:  referèndum;anger
UN-BELIEVABLE!!!! If they go legal on a photo of TITS remember that's OUR money their spending.  referendum please?;fear
Bloomberg View: The Case for a German Referendum on the Euro - … political courage!  referendum  eurochat;fear
" 15S Marcha  Madrid Exige un  REFERENDUM 10.30h 6 manis; 12h en  Colon …  ccoo  cumbresocial  bce";fear
Dus  Nederland kiest voor  Europa? Organiseer een  referendum! Dan weet je het! Maar ik denk dat we die kans niet meer krijgen.  tk2012;anger
For Catalan indpendence need 1,897,406 yes votes (55%) and 3,449,828 voter turn out (65%)  11S2011  referendum miquelcalcada antonibassas;fear
Here are some photos from today's 100,000 petition to Number Ten calling for an  EU  Referendum …  no2eu BBCPolitics;fear
A  Referendum wld cheer me up immensely!!;joy
 BreakingNews  News  apertura  Italia  referendum  roma Gli otto referendum di Roma;fear
montsecuadreny Jo tampoc. Amb el  referèndum 152.2, la  Constitució possibilita qu la  Corona esdevingui confederació d'Estats independents;anger
Catinformacio Ni ho preveu ni ho prohibeix. Només estableix q  Catalunya decideix status x  referèndum 152.2, + d 2anys vulnerat l'  11s2012;anger
Is nation state democracy dead? Are the people of Britain going to lose their voice?  EU  referendum  democracy;anger
For this  Referendum we should only let ex patriate scots vote, they want  independence more than anyone else (as they don't live here);fear
Bella pure la del palazzaccio però.  centrosinistra  sinistraunita  referendum  Referndumsullavoro;anger
 WA Campaign Airs First Statewide Ad Urging Voters to Approve  Referendum 74 freedomtomarry  MarriageEquality;fear
"Kenya Police have spoken; they cannot protect Kenyans because they are scared of ICC.  referendum  Firepower";fear
 referendum Onderbanken: 57,4% kiest voor zelfstandig blijven en inkoop Heerlen. Fusie met Schinnen tweede keuze Onderbankenaren.;fear
Le news del giorno con: Concia(  Pd) Borghesi(  Idv) Paniz(  Pdl)  bengasi  monti  crescita  referendum  esm h1930 ClassTV  ioviaspettoqui;fear
konstruktive Idee von zac1967: geh heute an  Zanetti- vs Andi-  Gross-Talk zum  Konstruktivistischen  Referendum, Winti;fear
Ecco un'altra perla...ed è pure un ex sindacalista.  ART18:D'ANTONI,  REFERENDUM INUTILE,RISPETTATI DIRITTI;anger
alexhilton oliver_bishop UK people should have a chance to have their say before MPs debate!  referendum;fear
JuliaGillard  referendum does that  REALLYmeans  refer2theRENDEREDdumb  IR efer 2 MY  DICTIONARY  LEGALEagle;anger
"Vote des étrangers: projet enterré … via le_figaro  referendum perdu d'avance"" dixit  hollande""";fear
Minister clashes with ex-judge on children's vote Hugh O'Flaherty's column in yesterday's Irish Independent  Referendum;fear
2 millones de españoles residentes en  Cataluña piden la  independencia. Vale, decidamoslo junto con los 45 millones restantes.  Referendum;anger
